startingAirport,destinationAirport,flightDate,totalFare,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw
ORD,LAX,2022-05-08,218.59,2022-05-08,2022-05-08
ORD,LAX,2022-05-09,194.6,2022-05-09,2022-05-09
ORD,LAX,2022-05-10,97.16,2022-05-10,2022-05-10
ORD,LAX,2022-05-11,97.16,2022-05-11,2022-05-11
ORD,LAX,2022-05-12,148.59,2022-05-12,2022-05-12
ORD,LAX,2022-05-13,118.59,2022-05-13,2022-05-13
ORD,LAX,2022-05-14,118.59,2022-05-14,2022-05-14
ORD,LAX,2022-05-15,118.59,2022-05-15,2022-05-15
ORD,LAX,2022-05-16,118.59,2022-05-16,2022-05-16
ORD,LAX,2022-05-17,98.59,2022-05-17,2022-05-17
ORD,LAX,2022-05-18,98.59,2022-05-18,2022-05-18
ORD,LAX,2022-05-19,169.58,2022-05-19,2022-05-19
ORD,LAX,2022-05-20,148.59,2022-05-20,2022-05-20
ORD,LAX,2022-05-21,118.59,2022-05-21,2022-05-21
ORD,LAX,2022-05-22,118.59,2022-05-22,2022-05-22
ORD,LAX,2022-05-23,118.59,2022-05-23,2022-05-23
ORD,LAX,2022-05-24,98.59,2022-05-24,2022-05-24
ORD,LAX,2022-05-25,118.59,2022-05-25,2022-05-25
ORD,LAX,2022-05-26,118.59,2022-05-26,2022-05-26
ORD,LAX,2022-05-27,148.59,2022-05-27,2022-05-27
ORD,LAX,2022-05-28,148.59,2022-05-28,2022-05-28
ORD,LAX,2022-05-29,178.59,2022-05-29,2022-05-29
ORD,LAX,2022-05-30,178.59,2022-05-30,2022-05-30
ORD,LAX,2022-05-31,118.59,2022-05-31,2022-05-31
ORD,LAX,2022-06-01,118.59,2022-06-01,2022-06-01
ORD,LAX,2022-06-02,118.59,2022-06-02,2022-06-02
ORD,LAX,2022-06-03,148.59,2022-06-03,2022-06-03
ORD,LGA,2022-04-17,166.61,2022-04-17,2022-04-17
ORD,LGA,2022-04-18,166.61,2022-04-18,2022-04-18
ORD,LGA,2022-04-19,154.6,2022-04-19,2022-04-19
ORD,LGA,2022-04-20,154.6,2022-04-20,2022-04-20
ORD,LGA,2022-04-21,154.6,2022-04-21,2022-04-21
ORD,LGA,2022-04-22,154.6,2022-04-22,2022-04-22
ORD,LGA,2022-04-23,205.6,2022-04-23,2022-04-23
ORD,LGA,2022-04-24,258.6,2022-04-24,2022-04-24
ORD,LGA,2022-04-25,153.6,2022-04-25,2022-04-25
ORD,LGA,2022-04-26,144.6,2022-04-26,2022-04-26
ORD,LGA,2022-04-27,116.6,2022-04-27,2022-04-27
ORD,LGA,2022-04-28,137.6,2022-04-28,2022-04-28
ORD,LGA,2022-04-29,144.6,2022-04-29,2022-04-29
ORD,LGA,2022-04-30,90.16,2022-04-30,2022-04-30
ORD,LGA,2022-05-01,106.6,2022-05-01,2022-05-01
ORD,LGA,2022-05-02,106.6,2022-05-02,2022-05-02
ORD,LGA,2022-05-03,66.06,2022-05-03,2022-05-03
ORD,LGA,2022-05-04,89.68,2022-05-04,2022-05-04
ORD,LGA,2022-05-05,66.06,2022-05-05,2022-05-05
ORD,LGA,2022-05-06,89.68,2022-05-06,2022-05-06
ORD,LGA,2022-05-07,66.06,2022-05-07,2022-05-07
ORD,LGA,2022-05-08,118.6,2022-05-08,2022-05-08
ORD,LGA,2022-05-09,88.6,2022-05-09,2022-05-09
ORD,LGA,2022-05-10,65.78,2022-05-10,2022-05-10
ORD,LGA,2022-05-11,65.88,2022-05-11,2022-05-11
ORD,LGA,2022-05-12,88.6,2022-05-12,2022-05-12
ORD,LGA,2022-05-13,118.6,2022-05-13,2022-05-13
ORD,LGA,2022-05-14,93.6,2022-05-14,2022-05-14
ORD,LGA,2022-05-15,121.68,2022-05-15,2022-05-15
ORD,LGA,2022-05-16,118.34,2022-05-16,2022-05-16
ORD,LGA,2022-05-17,88.6,2022-05-17,2022-05-17
ORD,LGA,2022-05-18,66.06,2022-05-18,2022-05-18
ORD,LGA,2022-05-19,101.1,2022-05-19,2022-05-19
ORD,LGA,2022-05-20,102.6,2022-05-20,2022-05-20
ORD,LGA,2022-05-21,88.6,2022-05-21,2022-05-21
ORD,LGA,2022-05-22,151.6,2022-05-22,2022-05-22
ORD,LGA,2022-05-23,66.06,2022-05-23,2022-05-23
ORD,LGA,2022-05-24,66.06,2022-05-24,2022-05-24
ORD,LGA,2022-05-25,88.6,2022-05-25,2022-05-25
ORD,LGA,2022-05-26,138.58,2022-05-26,2022-05-26
ORD,LGA,2022-05-27,186.6,2022-05-27,2022-05-27
ORD,LGA,2022-05-28,88.6,2022-05-28,2022-05-28
ORD,LGA,2022-05-29,90.16,2022-05-29,2022-05-29
ORD,LGA,2022-05-30,180.59,2022-05-30,2022-05-30
ORD,LGA,2022-05-31,143.6,2022-05-31,2022-05-31
ORD,LGA,2022-06-01,88.6,2022-06-01,2022-06-01
ORD,LGA,2022-06-02,93.6,2022-06-02,2022-06-02
ORD,LGA,2022-06-03,102.6,2022-06-03,2022-06-03
ORD,MIA,2022-04-17,151.59,2022-04-17,2022-04-17
ORD,MIA,2022-04-18,151.59,2022-04-18,2022-04-18
ORD,MIA,2022-04-19,61.97,2022-04-19,2022-04-19
ORD,MIA,2022-04-20,61.97,2022-04-20,2022-04-20
ORD,MIA,2022-04-21,101.59,2022-04-21,2022-04-21
ORD,MIA,2022-04-22,101.59,2022-04-22,2022-04-22
ORD,MIA,2022-04-23,30.69,2022-04-23,2022-04-23
ORD,MIA,2022-04-24,61.97,2022-04-24,2022-04-24
ORD,MIA,2022-04-25,30.69,2022-04-25,2022-04-25
ORD,MIA,2022-04-26,30.69,2022-04-26,2022-04-26
ORD,MIA,2022-04-27,30.69,2022-04-27,2022-04-27
ORD,MIA,2022-04-28,101.6,2022-04-28,2022-04-28
ORD,MIA,2022-04-29,92.6,2022-04-29,2022-04-29
ORD,MIA,2022-04-30,61.97,2022-04-30,2022-04-30
ORD,MIA,2022-05-01,101.59,2022-05-01,2022-05-01
ORD,MIA,2022-05-02,42.79,2022-05-02,2022-05-02
ORD,MIA,2022-05-03,30.69,2022-05-03,2022-05-03
ORD,MIA,2022-05-04,42.79,2022-05-04,2022-05-04
ORD,MIA,2022-05-05,42.79,2022-05-05,2022-05-05
ORD,MIA,2022-05-06,101.59,2022-05-06,2022-05-06
ORD,MIA,2022-05-07,50.68,2022-05-07,2022-05-07
ORD,MIA,2022-05-08,61.97,2022-05-08,2022-05-08
ORD,MIA,2022-05-09,30.69,2022-05-09,2022-05-09
ORD,MIA,2022-05-10,30.69,2022-05-10,2022-05-10
ORD,MIA,2022-05-11,42.79,2022-05-11,2022-05-11
ORD,MIA,2022-05-12,101.59,2022-05-12,2022-05-12
ORD,MIA,2022-05-13,61.97,2022-05-13,2022-05-13
ORD,MIA,2022-05-14,42.79,2022-05-14,2022-05-14
ORD,MIA,2022-05-15,30.69,2022-05-15,2022-05-15
ORD,MIA,2022-05-16,30.69,2022-05-16,2022-05-16
ORD,MIA,2022-05-17,30.69,2022-05-17,2022-05-17
ORD,MIA,2022-05-18,42.79,2022-05-18,2022-05-18
ORD,MIA,2022-05-19,134.39,2022-05-19,2022-05-19
ORD,MIA,2022-05-20,101.59,2022-05-20,2022-05-20
ORD,MIA,2022-05-21,30.69,2022-05-21,2022-05-21
ORD,MIA,2022-05-22,30.69,2022-05-22,2022-05-22
ORD,MIA,2022-05-23,30.69,2022-05-23,2022-05-23
ORD,MIA,2022-05-24,30.69,2022-05-24,2022-05-24
ORD,MIA,2022-05-25,101.59,2022-05-25,2022-05-25
ORD,MIA,2022-05-26,151.59,2022-05-26,2022-05-26
ORD,MIA,2022-05-27,121.59,2022-05-27,2022-05-27
ORD,MIA,2022-05-28,42.79,2022-05-28,2022-05-28
ORD,MIA,2022-05-29,61.97,2022-05-29,2022-05-29
ORD,MIA,2022-05-30,121.59,2022-05-30,2022-05-30
ORD,MIA,2022-05-31,61.97,2022-05-31,2022-05-31
ORD,MIA,2022-06-01,42.79,2022-06-01,2022-06-01
ORD,MIA,2022-06-02,132.61,2022-06-02,2022-06-02
ORD,MIA,2022-06-03,101.59,2022-06-03,2022-06-03
ORD,OAK,2022-04-17,341.58,2022-04-17,2022-04-17
ORD,OAK,2022-04-18,301.58,2022-04-18,2022-04-18
ORD,OAK,2022-04-19,201.58,2022-04-19,2022-04-19
ORD,OAK,2022-04-20,271.58,2022-04-20,2022-04-20
ORD,OAK,2022-04-21,301.58,2022-04-21,2022-04-21
ORD,OAK,2022-04-22,271.58,2022-04-22,2022-04-22
ORD,OAK,2022-04-23,171.58,2022-04-23,2022-04-23
ORD,OAK,2022-04-24,301.58,2022-04-24,2022-04-24
ORD,OAK,2022-04-25,129.99,2022-04-25,2022-04-25
ORD,OAK,2022-04-26,100.68,2022-04-26,2022-04-26
ORD,OAK,2022-04-27,200.68,2022-04-27,2022-04-27
ORD,OAK,2022-04-28,200.68,2022-04-28,2022-04-28
ORD,OAK,2022-04-29,160.68,2022-04-29,2022-04-29
ORD,OAK,2022-04-30,171.58,2022-04-30,2022-04-30
ORD,OAK,2022-05-01,241.58,2022-05-01,2022-05-01
ORD,OAK,2022-05-02,241.58,2022-05-02,2022-05-02
ORD,OAK,2022-05-03,271.58,2022-05-03,2022-05-03
ORD,OAK,2022-05-04,122.68,2022-05-04,2022-05-04
ORD,OAK,2022-05-05,122.68,2022-05-05,2022-05-05
ORD,OAK,2022-05-06,122.68,2022-05-06,2022-05-06
ORD,OAK,2022-05-07,122.68,2022-05-07,2022-05-07
ORD,OAK,2022-05-08,195.96,2022-05-08,2022-05-08
ORD,OAK,2022-05-09,66.06,2022-05-09,2022-05-09
ORD,OAK,2022-05-10,66.06,2022-05-10,2022-05-10
ORD,OAK,2022-05-11,182.68,2022-05-11,2022-05-11
ORD,OAK,2022-05-12,182.68,2022-05-12,2022-05-12
ORD,OAK,2022-05-13,122.68,2022-05-13,2022-05-13
ORD,OAK,2022-05-14,146.78,2022-05-14,2022-05-14
ORD,OAK,2022-05-15,201.58,2022-05-15,2022-05-15
ORD,OAK,2022-05-16,122.68,2022-05-16,2022-05-16
ORD,OAK,2022-05-17,102.68,2022-05-17,2022-05-17
ORD,OAK,2022-05-18,102.68,2022-05-18,2022-05-18
ORD,OAK,2022-05-19,241.58,2022-05-19,2022-05-19
ORD,OAK,2022-05-20,152.68,2022-05-20,2022-05-20
ORD,OAK,2022-05-21,122.68,2022-05-21,2022-05-21
ORD,OAK,2022-05-22,151.58,2022-05-22,2022-05-22
ORD,OAK,2022-05-23,122.68,2022-05-23,2022-05-23
ORD,OAK,2022-05-24,151.58,2022-05-24,2022-05-24
ORD,OAK,2022-05-25,201.58,2022-05-25,2022-05-25
ORD,OAK,2022-05-26,171.58,2022-05-26,2022-05-26
ORD,OAK,2022-05-27,201.58,2022-05-27,2022-05-27
ORD,OAK,2022-05-28,171.58,2022-05-28,2022-05-28
ORD,OAK,2022-05-29,171.58,2022-05-29,2022-05-29
ORD,OAK,2022-05-30,271.58,2022-05-30,2022-05-30
ORD,OAK,2022-05-31,146.78,2022-05-31,2022-05-31
ORD,OAK,2022-06-01,124.78,2022-06-01,2022-06-01
ORD,OAK,2022-06-02,171.58,2022-06-02,2022-06-02
ORD,OAK,2022-06-03,151.58,2022-06-03,2022-06-03
ORD,PHL,2022-04-17,215.6,2022-04-17,2022-04-17
ORD,PHL,2022-04-18,149.99,2022-04-18,2022-04-18
ORD,PHL,2022-04-19,202.6,2022-04-19,2022-04-19
ORD,PHL,2022-04-20,129.99,2022-04-20,2022-04-20
ORD,PHL,2022-04-21,202.6,2022-04-21,2022-04-21
ORD,PHL,2022-04-22,202.6,2022-04-22,2022-04-22
ORD,PHL,2022-04-23,191.6,2022-04-23,2022-04-23
ORD,PHL,2022-04-24,244.6,2022-04-24,2022-04-24
ORD,PHL,2022-04-25,191.6,2022-04-25,2022-04-25
ORD,PHL,2022-04-26,140.78,2022-04-26,2022-04-26
ORD,PHL,2022-04-27,141.96,2022-04-27,2022-04-27
ORD,PHL,2022-04-28,159.68,2022-04-28,2022-04-28
ORD,PHL,2022-04-29,159.68,2022-04-29,2022-04-29
ORD,PHL,2022-04-30,183.6,2022-04-30,2022-04-30
ORD,PHL,2022-05-01,162.6,2022-05-01,2022-05-01
ORD,PHL,2022-05-02,118.6,2022-05-02,2022-05-02
ORD,PHL,2022-05-03,66.06,2022-05-03,2022-05-03
ORD,PHL,2022-05-04,118.6,2022-05-04,2022-05-04
ORD,PHL,2022-05-05,66.06,2022-05-05,2022-05-05
ORD,PHL,2022-05-06,134.39,2022-05-06,2022-05-06
ORD,PHL,2022-05-07,90.16,2022-05-07,2022-05-07
ORD,PHL,2022-05-08,151.6,2022-05-08,2022-05-08
ORD,PHL,2022-05-09,118.6,2022-05-09,2022-05-09
ORD,PHL,2022-05-10,65.78,2022-05-10,2022-05-10
ORD,PHL,2022-05-11,65.88,2022-05-11,2022-05-11
ORD,PHL,2022-05-12,104.39,2022-05-12,2022-05-12
ORD,PHL,2022-05-13,134.39,2022-05-13,2022-05-13
ORD,PHL,2022-05-14,118.6,2022-05-14,2022-05-14
ORD,PHL,2022-05-15,172.6,2022-05-15,2022-05-15
ORD,PHL,2022-05-16,151.6,2022-05-16,2022-05-16
ORD,PHL,2022-05-17,118.6,2022-05-17,2022-05-17
ORD,PHL,2022-05-18,90.16,2022-05-18,2022-05-18
ORD,PHL,2022-05-19,118.6,2022-05-19,2022-05-19
ORD,PHL,2022-05-20,134.39,2022-05-20,2022-05-20
ORD,PHL,2022-05-21,118.6,2022-05-21,2022-05-21
ORD,PHL,2022-05-22,151.6,2022-05-22,2022-05-22
ORD,PHL,2022-05-23,118.6,2022-05-23,2022-05-23
ORD,PHL,2022-05-24,118.34,2022-05-24,2022-05-24
ORD,PHL,2022-05-25,100.16,2022-05-25,2022-05-25
ORD,PHL,2022-05-26,159.68,2022-05-26,2022-05-26
ORD,PHL,2022-05-27,151.6,2022-05-27,2022-05-27
ORD,PHL,2022-05-28,151.6,2022-05-28,2022-05-28
ORD,PHL,2022-05-29,110.78,2022-05-29,2022-05-29
ORD,PHL,2022-05-30,202.6,2022-05-30,2022-05-30
ORD,PHL,2022-05-31,151.6,2022-05-31,2022-05-31
ORD,PHL,2022-06-01,90.16,2022-06-01,2022-06-01
ORD,PHL,2022-06-02,151.6,2022-06-02,2022-06-02
ORD,PHL,2022-06-03,151.6,2022-06-03,2022-06-03
ORD,SFO,2022-04-17,351.6,2022-04-17,2022-04-17
ORD,SFO,2022-04-18,351.6,2022-04-18,2022-04-18
ORD,SFO,2022-04-19,119.98,2022-04-19,2022-04-19
ORD,SFO,2022-04-20,329.6,2022-04-20,2022-04-20
ORD,SFO,2022-04-21,329.6,2022-04-21,2022-04-21
ORD,SFO,2022-04-22,169.99,2022-04-22,2022-04-22
ORD,SFO,2022-04-23,312.6,2022-04-23,2022-04-23
ORD,SFO,2022-04-24,159.99,2022-04-24,2022-04-24
ORD,SFO,2022-04-25,247.2,2022-04-25,2022-04-25
ORD,SFO,2022-04-26,119.98,2022-04-26,2022-04-26
ORD,SFO,2022-04-27,222.21,2022-04-27,2022-04-27
ORD,SFO,2022-04-28,222.21,2022-04-28,2022-04-28
ORD,SFO,2022-04-29,222.21,2022-04-29,2022-04-29
ORD,SFO,2022-04-30,242.2,2022-04-30,2022-04-30
ORD,SFO,2022-05-01,257.2,2022-05-01,2022-05-01
ORD,SFO,2022-05-02,168.61,2022-05-02,2022-05-02
ORD,SFO,2022-05-03,168.61,2022-05-03,2022-05-03
ORD,SFO,2022-05-04,168.61,2022-05-04,2022-05-04
ORD,SFO,2022-05-05,168.61,2022-05-05,2022-05-05
ORD,SFO,2022-05-06,190.6,2022-05-06,2022-05-06
ORD,SFO,2022-05-07,237.6,2022-05-07,2022-05-07
ORD,SFO,2022-05-08,258.6,2022-05-08,2022-05-08
ORD,SFO,2022-05-09,197.2,2022-05-09,2022-05-09
ORD,SFO,2022-05-10,207.21,2022-05-10,2022-05-10
ORD,SFO,2022-05-11,257.2,2022-05-11,2022-05-11
ORD,SFO,2022-05-12,326.6,2022-05-12,2022-05-12
ORD,SFO,2022-05-13,293.2,2022-05-13,2022-05-13
ORD,SFO,2022-05-14,320.2,2022-05-14,2022-05-14
ORD,SFO,2022-05-15,458.6,2022-05-15,2022-05-15
ORD,SFO,2022-05-16,347.21,2022-05-16,2022-05-16
ORD,SFO,2022-05-17,257.2,2022-05-17,2022-05-17
ORD,SFO,2022-05-18,261.59,2022-05-18,2022-05-18
ORD,SFO,2022-05-19,308.6,2022-05-19,2022-05-19
ORD,SFO,2022-05-20,293.2,2022-05-20,2022-05-20
ORD,SFO,2022-05-21,198.6,2022-05-21,2022-05-21
ORD,SFO,2022-05-22,426.21,2022-05-22,2022-05-22
ORD,SFO,2022-05-23,358.6,2022-05-23,2022-05-23
ORD,SFO,2022-05-24,225.19,2022-05-24,2022-05-24
ORD,SFO,2022-05-25,308.6,2022-05-25,2022-05-25
ORD,SFO,2022-05-26,308.6,2022-05-26,2022-05-26
ORD,SFO,2022-05-27,258.6,2022-05-27,2022-05-27
ORD,SFO,2022-05-28,198.6,2022-05-28,2022-05-28
ORD,SFO,2022-05-29,258.6,2022-05-29,2022-05-29
ORD,SFO,2022-05-30,426.21,2022-05-30,2022-05-30
ORD,SFO,2022-05-31,293.2,2022-05-31,2022-05-31
ORD,SFO,2022-06-01,258.6,2022-06-01,2022-06-01
ORD,SFO,2022-06-02,258.6,2022-06-02,2022-06-02
ORD,SFO,2022-06-03,227.6,2022-06-03,2022-06-03
PHL,ATL,2022-04-17,197.98,2022-04-17,2022-04-17
PHL,ATL,2022-04-18,190.59,2022-04-18,2022-04-18
PHL,ATL,2022-04-19,99.99,2022-04-19,2022-04-19
PHL,ATL,2022-04-20,79.78,2022-04-20,2022-04-20
PHL,ATL,2022-04-21,117.96,2022-04-21,2022-04-21
PHL,ATL,2022-04-22,83.98,2022-04-22,2022-04-22
PHL,ATL,2022-04-23,40.98,2022-04-23,2022-04-23
PHL,ATL,2022-04-24,47.79,2022-04-24,2022-04-24
PHL,ATL,2022-04-25,30.69,2022-04-25,2022-04-25
PHL,ATL,2022-04-26,30.69,2022-04-26,2022-04-26
PHL,ATL,2022-04-27,30.69,2022-04-27,2022-04-27
PHL,ATL,2022-04-28,47.79,2022-04-28,2022-04-28
PHL,ATL,2022-04-29,91.98,2022-04-29,2022-04-29
PHL,ATL,2022-04-30,35.97,2022-04-30,2022-04-30
PHL,ATL,2022-05-01,30.69,2022-05-01,2022-05-01
PHL,ATL,2022-05-02,30.69,2022-05-02,2022-05-02
PHL,ATL,2022-05-03,30.69,2022-05-03,2022-05-03
PHL,ATL,2022-05-04,30.69,2022-05-04,2022-05-04
PHL,ATL,2022-05-05,35.97,2022-05-05,2022-05-05
PHL,ATL,2022-05-06,76.98,2022-05-06,2022-05-06
PHL,ATL,2022-05-07,35.97,2022-05-07,2022-05-07
PHL,ATL,2022-05-08,30.69,2022-05-08,2022-05-08
PHL,ATL,2022-05-09,35.97,2022-05-09,2022-05-09
PHL,ATL,2022-05-10,30.69,2022-05-10,2022-05-10
PHL,ATL,2022-05-11,30.69,2022-05-11,2022-05-11
PHL,ATL,2022-05-12,35.97,2022-05-12,2022-05-12
PHL,ATL,2022-05-13,57.99,2022-05-13,2022-05-13
PHL,ATL,2022-05-14,35.97,2022-05-14,2022-05-14
PHL,ATL,2022-05-15,35.97,2022-05-15,2022-05-15
PHL,ATL,2022-05-16,35.97,2022-05-16,2022-05-16
PHL,ATL,2022-05-17,30.69,2022-05-17,2022-05-17
PHL,ATL,2022-05-18,30.69,2022-05-18,2022-05-18
PHL,ATL,2022-05-19,35.97,2022-05-19,2022-05-19
PHL,ATL,2022-05-20,57.99,2022-05-20,2022-05-20
PHL,ATL,2022-05-21,35.97,2022-05-21,2022-05-21
PHL,ATL,2022-05-22,35.97,2022-05-22,2022-05-22
PHL,ATL,2022-05-23,35.97,2022-05-23,2022-05-23
PHL,ATL,2022-05-24,30.69,2022-05-24,2022-05-24
PHL,ATL,2022-05-25,35.97,2022-05-25,2022-05-25
PHL,ATL,2022-05-26,79.78,2022-05-26,2022-05-26
PHL,ATL,2022-05-27,91.98,2022-05-27,2022-05-27
PHL,ATL,2022-05-28,66.68,2022-05-28,2022-05-28
PHL,ATL,2022-05-29,47.79,2022-05-29,2022-05-29
PHL,ATL,2022-05-30,72.98,2022-05-30,2022-05-30
PHL,ATL,2022-05-31,52.99,2022-05-31,2022-05-31
PHL,ATL,2022-06-01,47.79,2022-06-01,2022-06-01
PHL,ATL,2022-06-02,67.99,2022-06-02,2022-06-02
PHL,ATL,2022-06-03,71.98,2022-06-03,2022-06-03
PHL,BOS,2022-04-17,190.6,2022-04-17,2022-04-17
PHL,BOS,2022-04-18,190.6,2022-04-18,2022-04-18
PHL,BOS,2022-04-19,158.6,2022-04-19,2022-04-19
PHL,BOS,2022-04-20,158.6,2022-04-20,2022-04-20
PHL,BOS,2022-04-21,158.6,2022-04-21,2022-04-21
PHL,BOS,2022-04-22,158.6,2022-04-22,2022-04-22
PHL,BOS,2022-04-23,198.6,2022-04-23,2022-04-23
PHL,BOS,2022-04-24,198.6,2022-04-24,2022-04-24
PHL,BOS,2022-04-25,198.6,2022-04-25,2022-04-25
PHL,BOS,2022-04-26,118.6,2022-04-26,2022-04-26
PHL,BOS,2022-04-27,118.6,2022-04-27,2022-04-27
PHL,BOS,2022-04-28,118.6,2022-04-28,2022-04-28
PHL,BOS,2022-04-29,118.6,2022-04-29,2022-04-29
PHL,BOS,2022-04-30,118.6,2022-04-30,2022-04-30
PHL,BOS,2022-05-01,93.6,2022-05-01,2022-05-01
PHL,BOS,2022-05-02,103.6,2022-05-02,2022-05-02
PHL,BOS,2022-05-03,79.61,2022-05-03,2022-05-03
PHL,BOS,2022-05-04,79.61,2022-05-04,2022-05-04
PHL,BOS,2022-05-05,79.61,2022-05-05,2022-05-05
PHL,BOS,2022-05-06,79.61,2022-05-06,2022-05-06
PHL,BOS,2022-05-07,79.61,2022-05-07,2022-05-07
PHL,BOS,2022-05-08,63.6,2022-05-08,2022-05-08
PHL,BOS,2022-05-09,79.61,2022-05-09,2022-05-09
PHL,BOS,2022-05-10,63.6,2022-05-10,2022-05-10
PHL,BOS,2022-05-11,63.6,2022-05-11,2022-05-11
PHL,BOS,2022-05-12,63.6,2022-05-12,2022-05-12
PHL,BOS,2022-05-13,63.6,2022-05-13,2022-05-13
PHL,BOS,2022-05-14,79.61,2022-05-14,2022-05-14
PHL,BOS,2022-05-15,63.6,2022-05-15,2022-05-15
PHL,BOS,2022-05-16,63.6,2022-05-16,2022-05-16
PHL,BOS,2022-05-17,63.6,2022-05-17,2022-05-17
PHL,BOS,2022-05-18,63.6,2022-05-18,2022-05-18
PHL,BOS,2022-05-19,63.6,2022-05-19,2022-05-19
PHL,BOS,2022-05-20,63.6,2022-05-20,2022-05-20
PHL,BOS,2022-05-21,91.68,2022-05-21,2022-05-21
PHL,BOS,2022-05-22,63.6,2022-05-22,2022-05-22
PHL,BOS,2022-05-23,63.6,2022-05-23,2022-05-23
PHL,BOS,2022-05-24,63.6,2022-05-24,2022-05-24
PHL,BOS,2022-05-25,63.6,2022-05-25,2022-05-25
PHL,BOS,2022-05-26,63.6,2022-05-26,2022-05-26
PHL,BOS,2022-05-27,53.99,2022-05-27,2022-05-27
PHL,BOS,2022-05-28,63.99,2022-05-28,2022-05-28
PHL,BOS,2022-05-29,63.6,2022-05-29,2022-05-29
PHL,BOS,2022-05-30,58.99,2022-05-30,2022-05-30
PHL,BOS,2022-05-31,63.6,2022-05-31,2022-05-31
PHL,BOS,2022-06-01,53.99,2022-06-01,2022-06-01
PHL,BOS,2022-06-02,63.6,2022-06-02,2022-06-02
PHL,BOS,2022-06-03,53.99,2022-06-03,2022-06-03
PHL,CLT,2022-04-17,123.98,2022-04-17,2022-04-17
PHL,CLT,2022-04-18,143.99,2022-04-18,2022-04-18
PHL,CLT,2022-04-19,103.99,2022-04-19,2022-04-19
PHL,CLT,2022-04-20,93.99,2022-04-20,2022-04-20
PHL,CLT,2022-04-21,123.98,2022-04-21,2022-04-21
PHL,CLT,2022-04-22,123.98,2022-04-22,2022-04-22
PHL,CLT,2022-04-23,83.98,2022-04-23,2022-04-23
PHL,CLT,2022-04-24,113.98,2022-04-24,2022-04-24
PHL,CLT,2022-04-25,113.98,2022-04-25,2022-04-25
PHL,CLT,2022-04-26,97.6,2022-04-26,2022-04-26
PHL,CLT,2022-04-27,97.6,2022-04-27,2022-04-27
PHL,CLT,2022-04-28,133.98,2022-04-28,2022-04-28
PHL,CLT,2022-04-29,153.99,2022-04-29,2022-04-29
PHL,CLT,2022-04-30,83.98,2022-04-30,2022-04-30
PHL,CLT,2022-05-01,103.99,2022-05-01,2022-05-01
PHL,CLT,2022-05-02,84.98,2022-05-02,2022-05-02
PHL,CLT,2022-05-03,77.6,2022-05-03,2022-05-03
PHL,CLT,2022-05-04,83.98,2022-05-04,2022-05-04
PHL,CLT,2022-05-05,73.98,2022-05-05,2022-05-05
PHL,CLT,2022-05-06,123.98,2022-05-06,2022-05-06
PHL,CLT,2022-05-07,83.98,2022-05-07,2022-05-07
PHL,CLT,2022-05-08,73.98,2022-05-08,2022-05-08
PHL,CLT,2022-05-09,63.99,2022-05-09,2022-05-09
PHL,CLT,2022-05-10,63.99,2022-05-10,2022-05-10
PHL,CLT,2022-05-11,63.99,2022-05-11,2022-05-11
PHL,CLT,2022-05-12,63.99,2022-05-12,2022-05-12
PHL,CLT,2022-05-13,123.98,2022-05-13,2022-05-13
PHL,CLT,2022-05-14,63.99,2022-05-14,2022-05-14
PHL,CLT,2022-05-15,73.98,2022-05-15,2022-05-15
PHL,CLT,2022-05-16,63.99,2022-05-16,2022-05-16
PHL,CLT,2022-05-17,63.99,2022-05-17,2022-05-17
PHL,CLT,2022-05-18,63.99,2022-05-18,2022-05-18
PHL,CLT,2022-05-19,73.98,2022-05-19,2022-05-19
PHL,CLT,2022-05-20,123.98,2022-05-20,2022-05-20
PHL,CLT,2022-05-21,75.68,2022-05-21,2022-05-21
PHL,CLT,2022-05-22,83.98,2022-05-22,2022-05-22
PHL,CLT,2022-05-23,75.68,2022-05-23,2022-05-23
PHL,CLT,2022-05-24,63.99,2022-05-24,2022-05-24
PHL,CLT,2022-05-25,73.98,2022-05-25,2022-05-25
PHL,CLT,2022-05-26,83.98,2022-05-26,2022-05-26
PHL,CLT,2022-05-27,153.99,2022-05-27,2022-05-27
PHL,CLT,2022-05-28,75.68,2022-05-28,2022-05-28
PHL,CLT,2022-05-29,75.68,2022-05-29,2022-05-29
PHL,CLT,2022-05-30,113.98,2022-05-30,2022-05-30
PHL,CLT,2022-05-31,75.68,2022-05-31,2022-05-31
PHL,CLT,2022-06-01,75.68,2022-06-01,2022-06-01
PHL,CLT,2022-06-02,83.99,2022-06-02,2022-06-02
PHL,CLT,2022-06-03,113.98,2022-06-03,2022-06-03
PHL,DEN,2022-04-17,303.98,2022-04-17,2022-04-17
PHL,DEN,2022-04-18,143.99,2022-04-18,2022-04-18
PHL,DEN,2022-04-19,327.58,2022-04-19,2022-04-19
PHL,DEN,2022-04-20,342.6,2022-04-20,2022-04-20
PHL,DEN,2022-04-21,154.39,2022-04-21,2022-04-21
PHL,DEN,2022-04-22,132.98,2022-04-22,2022-04-22
PHL,DEN,2022-04-23,101.68,2022-04-23,2022-04-23
PHL,DEN,2022-04-24,194.78,2022-04-24,2022-04-24
PHL,DEN,2022-04-25,143.99,2022-04-25,2022-04-25
PHL,DEN,2022-04-26,122.98,2022-04-26,2022-04-26
PHL,DEN,2022-04-27,119.98,2022-04-27,2022-04-27
